store_id,branch,place_id,avg_rating,num_ratings,review_author,review_rating,review_text
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,,,
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,Janindu Hemsara Ratnayake,5.0,"Clean has good food and very comfortable and lovely
Staff is nice
Has self checkout
Plenty of parking
Has A ATM

NO EV charger"
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,Roneth Waidyajeewa,5.0,"Keells in Kohuwala 2 is a handy supermarket with a good variety of groceries and daily essentials. The store is clean and well-organized, so shopping is easy. Prices are reasonable, and they often have good deals. The staff are friendly and helpful, making the experience smooth. It’s a convenient spot for quick and regular shopping trips."
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,Vachintha Piyadasa,5.0,"Keells Kohuwala is a well-maintained and conveniently located supermarket that consistently delivers a pleasant shopping experience. The store is clean, well-lit, and organized, making it easy to find everything from fresh produce and meats to household essentials and personal care items. The fresh food section, in particular, is a highlight. Fruits, vegetables, and meats are usually well-stocked and of good quality. Shelves are regularly restocked, and product availability is generally reliable, even during peak hours. Staff are polite, attentive, and efficient at both the counters and checkout. Self-checkout kiosks are also available, making quick trips even more convenient. Parking is manageable despite the busy area, and the store layout allows for smooth traffic flow even when it gets crowded."
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,Udara S. Arachchi,4.0,"One of the most packed Keels supermarket out there. Lack of space inside yet too spacious car park. Carts are too big so it is hard to cross two carts at once. Staff in the meals section are lethargic and tries to avoid customers' orders with different reasons all the time. Also, seems lack of staff to assist."
ChIJB2dpNlpa4joROp1oCoBfYas,"Kohuwala, Sunethradevi Road",ChIJB2dpNlpa4joROp1oCoBfYas,4.3,1767.0,Kavindra Dasanayaka,5.0,"I visited Keells Kohuwala on 2025/08/30 to buy some food and household items. At first, I couldn’t find Nadu rice packs, and one staff member told me it was out of stock. A few minutes later, I asked another staff member, and she politely said, “සර් පොඩ්ඩක් ඉන්න, මම බලලා එන්නම්.” She actively checked and quickly found the Nadu rice packs for me.

Her name is Nadishani – very active, not lazy, always smiling, and truly helpful with customers. This kind of friendly and supportive service makes a big difference. Great job, and thank you for your support!❤️"
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,,,
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,Heshan Gunathilaka,4.0,"Good service

Good grocery items

Have some parking area

If you come left side of road you should turn right side to BONJIN ROAD

NOT busy road"
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,VM Rajah,2.0,"They stock only little vegetables and fruits. Therefore people come shopping early but, for the disappointment, the goods are displayed late so that the people rush to take what they wanted. Please improve the service."
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,Joseph Nicole,5.0,"Located behind the kotahena market... a small size car park available for maybe 10 vehicles... friendly staff.. cashier was quick..  Great service by keels super market.
Highly recommended.."
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,Nizy Nizyy,1.0,Not clean enough and staff should be trained well
ChIJRWR0_ORY4joRzqC93MLHY6c,"Kotahena, Bonjeang Rd",ChIJRWR0_ORY4joRzqC93MLHY6c,4.1,1327.0,sanjeewan raviraj,1.0,"Complaint Regarding Staff Behavior at Keells Supermarket, Kotahena (31st December 2024) time approx 5 30 pm to 7pm not sure exactly.

Today, at the Keells Supermarket in Kotahena, I had an unpleasant experience at the cash counter. While rushing to transfer items from my cart to the counter table during billing, I accidentally placed one item on the counter hastily. Unfortunately, the staff member at the counter seemed to misinterpret my action as intentional and, in response, threw my butter box. The lid opened, and the butter fell to the ground.

I was quite upset by her behavior, especially since she smiled as if satisfied by her actions. I didn’t confront her, understanding that the staff may be exhausted from long working hours during this busy time. However, a simple apology from her could have resolved the matter.

I kindly request Keells to ensure that staff members are trained to handle situations like this more professionally and to provide support for their mental well-being."
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,,,
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,Yasithan,5.0,"A well-organized supermarket with a great variety of products available. The staff is friendly, and multiple checkout points ensure a smooth shopping experience. Ample parking is available, and it wasn’t too crowded during my visit. The store also features a bakery and pharmacy, making it a convenient one-stop shop."
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,Formani RR,4.0,Nicesuper market for grossory and other foods and drinks
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,Nikhil Patil,5.0,Great variety of products. Courteous staff. Ample parking space.
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,claud wigna,2.0,Cashier and other staff won't smile with the people who are coming to buy things. When ask some items they won't reply with a smile. All the staff are in rough mood.
ChIJh2NAAQBZ4joREbm7oJ1Gwh0,"Kotahena, Cyril C Perera Mw",ChIJh2NAAQBZ4joREbm7oJ1Gwh0,4.4,97.0,Randhir,1.0,Meat shop person said they can't cut and give Chicken though it was 7pm. He said management told not to cut Chicken though 3-4 machines there. Then I asked to cut fish he said same. Then I asked those machines for what? He didn't answer.
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,,,
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,Ranga Peiris,3.0,"I was disappointed with my recent visit to this place. They no longer allow customers to pick a fresh loaf of bread like before. Instead, they push two-day-old bread first, just because it’s still within the three-day consumption period. The problem is, if I buy it in the evening, it expires the next morning!

When I asked for a fresh loaf, I had to argue with the staff, even though fresh bread was already available on a hidden rack. This is not fair to customers who want quality products. A supermarket should prioritize freshness, not just clearing out old stock."
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,Hasindu Withanage,5.0,"A best place for shopping.✌️❤️. Lot of varieties of goods, vegetables, fruits are there. A mini cafe with Bakery items🍩 and fresh juices🍹, a pharmacy and a bar with lot of varieties of liquor🥂🍻 are there.
Customer service is good.✌️"
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,Prasanna Dahanayaka,5.0,"Newly opened outlet. New look is great. Has large car park and it has juice bar, pharmacy, bakery and food stall as well."
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,Anuranga Herath,5.0,"Has a pharmacy and a mini-restaurant. Contains all the day to day goods, fresh vegetables and fruits. Everything is well categorized and named."
ChIJ-1-TWoFX4joRMNpIZz2nyfs,Kotikawatta,ChIJ-1-TWoFX4joRMNpIZz2nyfs,4.4,1100.0,Sashik Thiwanka,5.0,"We select our goods as we like, card payments are also accepted.."
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,,,
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Prabhath Withanage,5.0,"Keells store has a wide variety of products with different brands. It also offers bakery items, fresh juices, and even has a pharmacy inside. Plenty of parking is available, making it very convenient"
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Budget Dara,1.0,"Very bad service. I ordered a chicken mushroom bun, a seeni sambal bun, and an iced coffee. However, I only received the mushroom bun and the seeni sambal bun — the iced coffee was missing.

When I asked the rider, he said Keells didn’t give him the item. But when I asked Keells, the manager said the rider had left the coffee behind. This was a very disappointing experience both with Keells 3 Kottawa and the delivery rider.

Refund or not, my time and effort were already wasted on this issue. At the end of the day, as customers, we are left with no option but to lose money and deal with poor service. Truly disappointed."
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Uditha Chandrasena,1.0,"They don't care about customers. Non- responsive. Simply ignored my request even though I talked to them multiple times very pollitely. Should have given some answer. JKH management, its high time to review this issue or else just ignore this like your employees. Good luck.."
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Sanuki Silva (sanuki),1.0,"Not a person to give bad reviews, however got a chicken bucket from you today and it tasted the worst. Bought thrice for all the past 3 weeks because it was actually good. But today you could say that the chicken was really old, it was too hard to bite,and it tasted so bad like you could literally say this is old chicken. Honestly so disappointed."
ChIJg7Pf2bNR4joR0dpmj34g-80,"Kottawa, Athurugiriya Road",ChIJg7Pf2bNR4joR0dpmj34g-80,4.3,1682.0,Lahiru Gamage,5.0,"If you are searching for groceries and food items near to kottawa this is a one of best place to visit. Not too crowded when i was there (don't kow about other days exactly) and good staff with good service. Have a ample vehicle park in front of the shop. It has good space to park around 20 vehicles.

In here you can buy fresh milk, fresh vegetables, fruits, stationary, rice, ice cream, cosmetics, instant foods, bakery items, meats,

Inside of this supermarket there is a live kitchen, pharmacy and liquor shop as well"
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,,,
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,Crazy Travel Junkies,4.0,"We stopped by this place to grab some snacks and fruit. They actually have a pretty good selection — fresh fruits, packaged snacks, and a few drinks. Perfect for a quick pit stop if you're on the road.

That said, the service was a bit slow, so be prepared to wait a little, even if you're just picking up a few things. On the bright side, they do have a decent toilet, which is always a plus when traveling.

Good for a quick break, but don’t expect super fast service."
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,Akila Kulunuguna,5.0,"Good range of products were available. Atmosphere and the layout of the store were great and attractive. Customer service experienced was also satisfactory.
Fresh produce is great and there are many other services the bakery provides good service however there are some more items needed in this store .But the parking is absolutely great.The staff is quick but not enthusiastic.

Access and parking were convenient."
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,Dasitha Wijesundara,4.0,"Typical Keells outlet.  If you need fresh vegetables need to visit in the morning time. At evening all leftovers available.

Has LIQUOR STORE, Bakery, Pharmacy, Meat/Seafood. Has ready to eat meals as well.

Big parking space. But bit difficult to find parking spot near to entrance in rush hours like evening/night."
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,Shajee Amaan,1.0,"The store was extremely crowded, and it seemed like there weren’t enough staff members to handle the rush. I couldn’t find any managers to raise a complaint. The emergency queue (meant for 5 items or less) was either closed or being misused, defeating its purpose. Ended up waiting over 20 minutes just to pay for a single item. Disappointing experience."
ChIJ0zG3l8pR4joR-1DX3JXnA98,"Kottawa, Horana Road",ChIJ0zG3l8pR4joR-1DX3JXnA98,4.3,2657.0,Ruwan Dias,1.0,"Dear kottawa keels ,

Your fresh meat counter is in a very bad state . The last few times I have bought pork, it's always giving a rotten smell. Yesterday, I bought some belly pork it smells really bad.  you guys really need to look in to to this . I will be writing to HQ on this matter because this is a very high health risk, and even the meat and ham displayed looks discoloured and not stored in proper temperature.  Highly disappointed and discussed with this matter. 😕"
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,,,
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,Nisansala,4.0,Everything is good but the pharmacy is missing. Previously it had but recently replaced it with the bar 😄 Hope it could open a pharmacy sooner. Its really disappointing a supermarket not having a pharmacy.
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,Julianne Ephraums,1.0,Terrible terrible terrible. Just left from there after standing in the queue for almost 30 mins so slow and card machines are broken just to buy three items and one of the items the milk is spoilt
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,Isuru Malinda,1.0,"Avoid buying this item, even though the expiry date is still there, it has a bad taste, but there was no reasonable solution even after complaining. A pregnant woman also ate this. There should be more responsibility for customers,I bought this from a special discount place."
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,Cassandra Evangeline,1.0,"Avoid buying meat, fish, and other meat products from this place, especially packaged ones. Most of them are spoiled, even with expiry dates. At first, I thought there was something wrong with certain brands, but even fresh products are spoiled. I guess there is something wrong with the refrigeration."
ChIJiz0BqxBa4joRzENCzDMJ60s,Kotte,ChIJiz0BqxBa4joRzENCzDMJ60s,4.1,789.0,The Sailor,5.0,"Attentive staff
Spacious parking"
ChIJ2VDNYq7x4joR6jJNhfbRBwA,Kotugoda,ChIJ2VDNYq7x4joR6jJNhfbRBwA,,,,,
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,,,
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,Lakmal Munasinghe,5.0,"Best super market to buy all essential consumer needs. Prices are quite reasonable. They have a bakery and a pharmacy as well. Fresh fruits, fresh vegetables are also available. This super market is very clean. Service standards very high. Staff members are polite and very helpful."
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,Mahesh Dasanayaka,5.0,"Keells Kurunegala 2—at No. 41 Bauddhaloka Mawatha—is a go-to spot for fresh bakery goods, savory snacks, and convenient ready-to-eat meals in Kurunegala. Open from roughly 8:30 AM to 9:30 PM daily, it offers signature items like multigrain bread, cream buns, fish rolls, and popular pizzas. As part of the respected Keells network, it upholds the chain’s reputation for clean, well-organized stores and helpful service, offering modern perks such as click-and-collect and loyalty rewards through Nexus. Customers frequently commend the friendly staff and consistent shopping experience, aligning with broader impressions of Keells outlets across Sri Lanka. Whether you're popping in for a pastry or stocking up on essentials, Keells Kurunegala 2 delivers comfort and convenience—making it a reliable choice in the region."
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,Dee brooh,4.0,"Modern and Convenient
Innovative and futuristic place with good parking. However, you can find cheaper vegetables and eggs at other local markets."
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,Tharindu Kodikara,4.0,"a good place to buy the essential food and other items. Car park with plenty of space as other keells.
Staff is very friendly and supportive including the security guard.
Washroom is also available and a clean one."
ChIJXy-IWSI64zoR03M-xOAOSiY,"Kurunagala, Bauddhaloka Mawatha",ChIJXy-IWSI64zoR03M-xOAOSiY,4.3,1622.0,Sonali Ranasinghe,1.0,"Worst Customer service ever. We went to buy some pastries today. But the girl in the bakery section, Miss Nadeesha has not written the correct codes. She didnt even care when writing the codes. Once we reached the counter to pay the bill, instead of the pastry codes she has written the code for flora cotton buds. The hilarious part is when we pointed out the wrong there the people who were in the counter at the time Miss. Poojani and Harshani acted like we arw wasting their time and we did something wrong. Then Miss.Harshani went to the bakery section and got the correct codes but the pastry she bought back was not what I requested, the boards on the bakery section were also kept wrong as per her. Finally once the billing was done we requested a manual bill and they were making faces when we requested that. Then however they gave a manual bill and it was also wrong. They havent billed the vegetable pastry we bought. We informed that they havent billed it since we did not want to take anything home which we did not pay. Then the drama of the girls began. Miss. Poojani said ""මට සල්ලි එපා, පාඩුවෙ වැඩක් කරගන්න දෙන්නකො"" gosh that attitude shook us. We complaint the outlet manager Mr.Jeewan but not sure it will be any help. The supervisor Miss. Harshani acted like we are the people troubling and gave a huge attitute. Only Mr. Jeewan listened us carefully even if he was on leave (I requested his number and called him immediately because we were waiting for 30-40 minutes because no one gave attention to our problem) Damn shame of Keells staff. Miss. Poojani please learn how to speak to your customers atleast. Thats the least you can do."
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,,,
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,Gihan Pasindu,5.0,"This Keells branch in Kurunegala is a well-maintained outlet offering the usual product range you would expect from the brand. The store layout is organized, making it convenient to locate items. The staff is efficient and friendly, ensuring a smooth shopping experience"
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,Lakmal Munasinghe,4.0,"This is the second Keells outlet in Kurunegala city. As with all Keells supermarkets, it offers high-quality produce and grocery items. The only drawback is the limited and somewhat inconvenient parking space. However, the staff provides excellent service, making the overall shopping experience pleasant."
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,mjmi ul haq,5.0,"Almost all the products are available in the other Keells Super outlet in town central but the pharmacy here is no longer available. Parking is available at the front but a bit cramped in comparison. The parking slots themselves might be full during rush hours. The staff was friendly and helpful. A good place to visit to avoid the traffic in town central and get to the more spacious Keells Super outlet.

After 8.30 pm all bun items and fresh drinks are 50% offer."
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,Dulara Ranasinghe,5.0,"Keells Super in Kurunegala offers a wide variety of groceries, household items, and fresh produce. The store is well-organized, clean, and known for its friendly staff and convenient shopping experience. It’s a great place for both daily essentials and special purchases."
ChIJ_Q1T_0E74zoRlbaFN-zExHk,"Kurunegala, Puttlam Road",ChIJ_Q1T_0E74zoRlbaFN-zExHk,4.4,882.0,Danusker P,5.0,A very popular supermarket in Kurunegala. They have stocks similar to other branches in the main cities.
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,,,
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,Sameera Withanachchi,3.0,"Liberty Plaza is a convenient place for shopping, especially if you're looking for mobile phones and accessories. There are several shops offering a range of brands and models at decent prices. Easy to explore and located right in the city"
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,ShawnthePaul,3.0,"Liberty Plaza has always been known as the spot for electronics. Phones, accessories, random cables, anything tech-related, this is probably where you start. And I agree with that, 100 percent. Most of the online sellers get their stuff from here anyway. There are shops you have to be careful about, but there are also plenty that you can actually trust.

Now, here’s the issue. Apart from the shops, there’s really nothing going on. The place is not maintained. No proper cleaning, no effort to make it feel welcoming, and there’s always some kind of construction happening. Every single time I go there, something’s being drilled, fixed, painted or half-built. It’s been going on for years and it never looks like it’s getting done.

The escalators are a gamble. Sometimes they work, sometimes you’re climbing them like stairs and pretending that’s normal. It’s exhausting. And the place just doesn’t feel safe. Not saying it isn’t safe, but the vibe is very off.

The shops themselves are good, but they all look the same. There's no character, no uniqueness, just one glass-fronted tech box after another. It all blends in.

So yeah, pretty disappointing overall. The shops are the only thing carrying the whole place, and even they deserve a better space than this. But I guess this is what we’ve got."
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,Umasuthan Sivanesan,5.0,"Liberty Plaza in Colombo is one of the city’s oldest shopping malls and still remains a convenient spot for shopping and services. It offers a variety of stores—from clothing, electronics, and accessories to salons, mobile shops, and bookshops. The mall also features government service counters, banking facilities, and a decent food court, making it practical for quick errands or casual visits. While it may not be as modern or flashy as newer malls, it’s clean, secure, and centrally located. Some areas feel a bit outdated, but overall, Liberty Plaza is a reliable and accessible destination for everyday shopping and services."
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,Mohamed Shazeen,5.0,"If you’re buying a device here, make sure to walk around and check at least 10 shops before deciding. Often, the first few shops you visit will have better prices compared to others, and small independent shops usually sell for less than the reputed stores.

Before buying, always ask about the warranty. Some shops may offer lower prices but only give a 6-month warranty, no warranty at all, or exclude important parts like the display or battery. Be clear about their terms and conditions first — if you’re okay with it, then proceed.

Also, in some cases, the device price may be cheap but the accessories are very expensive. So, check the total cost for everything before you buy.

Liberty Plaza can be a good place for deals — but only if you do your homework and compare carefully."
ChIJ-xtfhkJZ4joR2BEAtneyHRQ,Liberty Plaza,ChIJ-xtfhkJZ4joR2BEAtneyHRQ,4.3,14605.0,irosh perera,4.0,"Great movie experience! Clean hall, comfy seats, and excellent sound quality. The staff was courteous, and snacks were fresh. One of the best places to catch a movie in town!"
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,,,
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,Ravindu Dias,5.0,"Keells Mahabage is always a pleasant place to shop. The store is clean, well-organized, and offers a wide variety of fresh fruits, vegetables, and groceries at reasonable prices. Staff members are friendly and helpful, and the checkout process is usually quick. Parking is convenient, and overall it’s a great shopping experience every time. Highly recommended for daily needs!"
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,Tharanga Roshini,5.0,"Clean and tidy envirnment.
Neatly arranged shelfs fill the heart ❤️.
Ample parking.
Good range of grocery products.
Fresh fruits and vegetables available at reasonable price.
Freshly backed backery products available."
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,DrShah Rukh,4.0,"One of Famous and Big Supermarket Chain in Srilanka Colombo.
Having every thing available from Grocery to Snacks and refreshments .
Fresh Fruits and Vegetables and Bakery Items as well."
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,Upul Silva,5.0,"Keells is one of Sri Lanka's leading supermarket chains, established in 1991 and operating under Jaykay Marketing Services (Pvt) Ltd, a subsidiary of John Keells Holdings PLC . With 135 outlets across the country as of 2024, Keells has positioned itself as a key player in Sri Lanka's retail sector, offering a wide range of products, including groceries, fresh produce, bakery items, household essentials, and ready-to-eat meals . The company emphasizes freshness by sourcing directly from over 800 local farmers through nine collection centers, ensuring produce reaches stores within 24 hours via a 260,000-square-foot distribution center . Keells also operates 130 SLSI-certified bakeries and 66 GMP-certified hot kitchens, reinforcing its commitment to quality and convenience .

Innovation has been a cornerstone of Keells' growth. In 2002, it became Sri Lanka’s first supermarket to launch an online shopping platform, offering home delivery and click-and-collect services . The Nexus loyalty program, with over 2.4 million members, enhances customer engagement through discounts and rewards . Sustainability is another priority, with 107 stores utilizing solar power to meet 30% of their energy needs, alongside initiatives to reduce polythene usage by 50% by 2025 .

Keells has also invested in advanced infrastructure, including a state-of-the-art Rs. 4.6 billion distribution center in Kerawalapitiya, equipped with SAP EWM technology and automated systems to optimize supply chain efficiency . The company employs over 5,000 people and focuses on employee development through training programs, aiming to foster career growth within the retail sector . Recognized as Sri Lanka’s most valuable supermarket brand in 2022, with a brand value of LKR 28 billion, Keells continues to innovate while maintaining its core purpose: ""improving the quality of life for the nation"" ."
ChIJxxqdL5b34joRktMLxiC-HSA,Mahabage,ChIJxxqdL5b34joRktMLxiC-HSA,4.3,1047.0,Warshanu Chandrabandara,5.0,It's good. Most of the time they have fresh juice. I really like their tamarind juice. They have almost every essential thing you need day to day
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,,,
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,Nimsara Seneviratne,5.0,Grabbed lunch from Keells Maharagama 02—tasty food with good portion sizes. Definitely value for money.
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,Sam,4.0,"The store looks new and there's a bakery as well the staff seems good and security doesn't roam around and make you feel uncomfortable like their competitor with a red sign, there's enough parking space like most keells. No bad experience yet from another keells store making customer feel like they belong at their store is a good quality they maintaining"
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,Gimantha Pallawela,4.0,"Clean and well kept. Has a wide variety of products.
Has ample parking. Easy access to the Maharagama/ Boralasgamuwa town.
Contains a pharmacy and bakery. Kind helpful staff. Quick serving POS terminals."
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,Dulana Senavirathna,4.0,Great parking area. A well organized supermarket.
ChIJPba2FXZQ4joRJG3RBR5q3kA,"Maharagama, Dehiwala Road",ChIJPba2FXZQ4joRJG3RBR5q3kA,4.3,1763.0,Lakshith Mahagamage,4.0,Convenient and spacious. The only problem is the fact that products are not categorised well. Ex- Ambewela fresh milk bottle is in a separate place and Highland Milk is in another corner. Kotmale milk is in another place. Hard to locate stuff.
ChIJybDktXhQ4joR4ptqhUqjD10,"Maharagama, Wattegedara",ChIJybDktXhQ4joR4ptqhUqjD10,4.3,3251.0,,,
